X_54N,Y_54N,depth_m,M1_01,date,time,ID,lat10,lon10
-164075,3767784,-31060,0.0,20200103,16191200,L_315,33.841388889999900,133.829444400000000
-164468,3767346,-32300,0.0,20200103,16195230,L_316,33.837222220000000,133.825555600000000
-162701,3770761,-30000,0.0,20200103,16202947,L_317,33.868888890000000,133.841944399999000
-158455,3776704,-26000,-0.2,20200103,16263005,L_318,33.924722220000000,133.883055600000000
-163539,3768771,-29500,0.0,20200103,17174123,L_319,33.850555559999900,133.834444399999000
-161524,3771299,-27610,-0.3,20200103,17182472,L_320,33.874444439999900,133.854166700000000
-161291,3767217,-27210,-0.1,20200103,17183252,L_321,33.838055560000000,133.859722199999000
-154862,3792655,-31390,-0.3,20200103,17484140,L_322,34.069722220000000,133.909722200000000
-156024,3788950,-32480,0.1,20200103,17493511,L_323,34.035833330000000,133.900000000000000
-157442,3789359,-36980,0.0,20200103,17500878,L_324,34.038611109999900,133.884444400000000
-151488,3789162,-22040,-0.3,20200103,17502746,L_325,34.040555560000000,133.948611099999000
744790,4807636,-20640,0.3,20200103,17551641,L_326,43.381666670000000,144.021944399999000
-164114,3767228,-29300,-0.3,20200103,18381413,L_327,33.836388890000000,133.829444400000000
-159966,3763183,-32070,-0.1,20200103,18383174,L_328,33.802777780000000,133.876944400000000
-160694,3763885,-31110,0.0,20200103,18384635,L_329,33.808611110000000,133.868611100000000
-161155,3769535,-30540,-0.3,20200103,18394647,L_330,33.858888890000000,133.859444400000000
-160681,3766678,-37320,-0.3,20200103,18395100,L_331,33.833611110000000,133.866666699999000
-161433,3767413,-33500,-0.2,20200103,18404240,L_332,33.839722219999900,133.858055600000000
-157286,3789379,-29780,0.0,20200103,19134292,L_333,34.038888890000000,133.886111099999000
743678,4807874,-23610,0.4,20200103,19372979,L_334,43.384166669999900,144.008333300000000
295994,3919535,-15050,0.1,20200103,20063596,L_335,35.398333330000000,138.753611100000000
-164741,3766403,-31630,-0.6,20200103,20143281,L_336,33.828611109999900,133.823333300000000
-162115,3769882,-27410,-0.5,20200103,20152049,L_337,33.861388890000000,133.848888899999000
-160034,3771133,-31340,-0.5,20200103,20155497,L_338,33.873888890000000,133.870277799999000
-166502,3770841,-27660,-0.4,20200103,20164797,L_339,33.867222220000000,133.801111100000000
-165420,3772224,-27910,-0.4,20200103,20165746,L_340,33.880277780000000,133.811666699999000
744390,4809969,-18800,0.5,20200103,21224077,L_341,43.402777780000000,144.018055599999000
743342,4810302,-23190,0.4,20200103,21593303,L_342,43.406111109999900,144.005277799999000
-164745,3767086,-29700,-0.4,20200103,22055439,L_343,33.834722220000000,133.822777800000000
-162468,3768541,-34630,-0.6,20200103,22062140,L_344,33.849166670000000,133.846111100000000
-224013,3769905,-32210,-0.8,20200103,22082645,L_345,33.821111109999900,133.185555599999000
-177411,3787732,-26160,-0.3,20200103,22093759,L_346,34.011388889999900,133.671111099999000
-160376,3768457,-31170,-0.6,20200103,22150312,L_347,33.849722219999900,133.868611100000000
-164495,3765858,-30100,-0.5,20200103,22172414,L_348,33.823888889999900,133.826388900000000
-158134,3770163,-31940,-0.3,20200103,22172935,L_349,33.866388890000000,133.891388900000000
-163240,3770457,-28900,-0.5,20200103,22413917,L_350,33.865833330000000,133.836388900000000
-160290,3768202,-33800,-0.4,20200103,22420001,L_351,33.847499999999900,133.869722200000000
-160322,3768857,-31450,-0.3,20200103,22423465,L_352,33.853333329999900,133.868888900000000
-163073,3768397,-30700,-0.2,20200103,22431203,L_353,33.847499999999900,133.839722200000000
743709,4808245,-21360,0.7,20200103,23125147,L_354,43.387500000000000,144.008888899999000
744624,4807877,-16670,0.0,20200103,23423789,L_355,43.383888890000000,144.020000000000000
-163001,3770906,-30600,-0.5,20200103,23461454,L_356,33.869999999999900,133.838611100000000
-161421,3770547,-27760,-0.4,20200103,23465887,L_357,33.867777779999900,133.855833300000000
-158793,3769619,-30600,-0.4,20200103,23483817,L_358,33.861111110000000,133.884722199999000
-166307,3764029,-28060,-0.4,20200103,23490512,L_359,33.806388890000000,133.808333299999000
-164800,3769635,-31010,-0.6,20200104,61180,L_360,33.857500000000000,133.820277800000000
-169567,3774007,-32490,0.2,20200104,344954,L_361,33.893611110000000,133.765833299999000
-170290,3775487,-30760,0.1,20200104,412575,L_362,33.906388890000000,133.756944400000000
-153857,3790382,-28090,-0.4,20200104,480890,L_363,34.049999999999900,133.922222199999000
-154862,3792655,-31390,-0.4,20200104,481620,L_364,34.069722220000000,133.909722200000000
-154862,3792655,-31390,-0.3,20200104,485165,L_365,34.069722220000000,133.909722200000000
-155291,3796130,-28590,-0.5,20200104,490018,L_366,34.100555559999900,133.902500000000000
-154303,3789544,-32120,0.2,20200104,491695,L_367,34.042222219999900,133.918055600000000
-165282,3782646,-30450,-0.3,20200104,554861,L_368,33.973611110000000,133.805277799999000
741588,4810239,-20760,0.3,20200104,1175901,L_369,43.406111109999900,143.983611099999000
-161062,3770864,-32040,0.0,20200104,1220287,L_370,33.870833330000000,133.859444400000000
-163569,3787864,-26760,-0.2,20200104,1222386,L_371,34.021388889999900,133.819722200000000
-164075,3767784,-31060,0.0,20200104,1222630,L_372,33.841388889999900,133.829444400000000
-164800,3769635,-31010,-0.2,20200104,1224350,L_373,33.857500000000000,133.820277800000000
-163194,3767784,-33980,0.0,20200104,1232245,L_374,33.841944439999900,133.838888900000000
-158739,3769274,-31340,-0.2,20200104,1234468,L_375,33.858055559999900,133.885555600000000
-162786,3771760,-28260,-0.1,20200104,1250035,L_376,33.877777780000000,133.840277799999000
-162664,3766847,-34440,-0.1,20200104,2211070,L_377,33.833888889999900,133.845277799999000
-162812,3766578,-32860,0.0,20200104,2212847,L_378,33.831388889999900,133.843888899999000
-164943,3769801,-26860,0.1,20200104,2213006,L_379,33.858888890000000,133.818611099999000
-165786,3771816,-28360,0.0,20200104,2214942,L_380,33.876388890000000,133.808055599999000
-164425,3767591,-30100,-0.3,20200104,2254930,L_381,33.839444440000000,133.825833299999000
-172006,3779024,-36600,-0.4,20200104,2364533,L_382,33.936944439999900,133.735833299999000
-164800,3769635,-31010,-0.4,20200104,3340745,L_383,33.857500000000000,133.820277800000000
-166671,3768804,-27960,-0.2,20200104,3340999,L_384,33.848888889999900,133.800833299999000
-160538,3771324,-30940,-0.3,20200104,3344816,L_385,33.875277779999900,133.864722199999000
-164800,3769635,-31010,-0.5,20200104,3453390,L_386,33.857500000000000,133.820277800000000
-164502,3767969,-30200,-0.4,20200104,3454732,L_387,33.842777779999900,133.824722199999000
-163353,3771427,-28410,-0.5,20200104,3460496,L_388,33.874444439999900,133.834444399999000
-161702,3770970,-27410,-0.5,20200104,3460992,L_389,33.871388889999900,133.852499999999000
-162664,3766847,-34440,0.0,20200104,3461590,L_390,33.833888889999900,133.845277799999000
-162064,3769506,-30540,-0.4,20200104,3463298,L_391,33.858055559999900,133.849722200000000
-161045,3762202,-30920,-0.2,20200104,3465788,L_392,33.793333330000000,133.866111100000000
-159867,3765348,-37640,-0.2,20200104,3472678,L_393,33.822222220000000,133.876388899999000
-160499,3764834,-34370,-0.3,20200104,3491050,L_394,33.817222219999900,133.870000000000000
-160639,3770989,-32050,-0.3,20200104,3492445,L_395,33.872222219999900,133.863888900000000
-157440,3767477,-31640,-0.2,20200104,3492990,L_396,33.842777779999900,133.900833299999000
-160808,3767090,-36810,0.1,20200104,3494215,L_397,33.837222220000000,133.865000000000000
742219,4810231,-26560,-0.1,20200104,4043547,L_398,43.405833330000000,143.991388900000000
-163211,3767537,-30400,-0.5,20200104,4221538,L_399,33.839722219999900,133.838888900000000
-162664,3766847,-34440,-0.1,20200104,4222340,L_400,33.833888889999900,133.845277799999000
-161663,3771526,-29660,-0.1,20200104,4224077,L_401,33.876388890000000,133.852499999999000
-166395,3767947,-27360,-0.1,20200104,4224376,L_402,33.841388889999900,133.804444399999000
-157554,3792936,-28570,-0.5,20200104,4472970,L_403,34.070555560000000,133.880555600000000
-162928,3771584,-31100,-0.5,20200104,5241858,L_404,33.876111109999900,133.838888900000000
-184805,3787056,-33820,-0.5,20200104,6002645,L_405,34.000555560000000,133.592222200000000
-154727,3773372,-34890,0.0,20200104,6245970,L_406,33.897222220000000,133.925555599999000
-154727,3773372,-34890,0.2,20200104,6264680,L_407,33.897222220000000,133.925555599999000
-153037,3772355,-34320,-0.2,20200104,6280415,L_408,33.889166670000000,133.944444400000000
-158893,3780800,-27490,-0.1,20200104,6282540,L_409,33.961111109999900,133.875277799999000
-151870,3776154,-29350,0.1,20200104,6305280,L_410,33.923888890000000,133.954166700000000
-152041,3775173,-30620,0.0,20200104,6310705,L_411,33.914999999999900,133.953055599999000
-157814,3772531,-32290,-0.2,20200104,6312086,L_412,33.887777780000000,133.893055599999000
-157571,3774531,-29730,0.2,20200104,6321570,L_413,33.905833330000000,133.894166700000000
-152041,3775173,-30620,0.0,20200104,6340395,L_414,33.914999999999900,133.953055599999000
-32263,3759688,-30520,-0.2,20200104,6350800,L_415,33.843333330000000,135.250555600000000
-31121,3761172,-32750,-0.3,20200104,6372963,L_416,33.857222219999900,135.261944400000000
-31961,3762767,-32320,0.0,20200104,6461391,L_417,33.871111110000000,135.251944400000000
-36695,3759412,-36790,0.0,20200104,6534550,L_418,33.838611110000000,135.203055599999000
-31865,3762173,-33190,-0.2,20200104,6535155,L_419,33.865833330000000,135.253333300000000
-165341,3766352,-31170,-0.1,20200104,6543031,L_420,33.827777779999900,133.816944400000000
-160455,3768059,-33900,0.0,20200104,6543410,L_421,33.846111110000000,133.868055599999000
-33338,3760770,-33090,0.0,20200104,6545893,L_422,33.852499999999900,135.238333299999000
-162664,3766847,-34440,0.4,20200104,6551130,L_423,33.833888889999900,133.845277799999000
-35197,3761246,-35390,0.0,20200104,6555045,L_424,33.855833330000000,135.218055600000000
-32778,3762936,-36180,0.0,20200104,6563789,L_425,33.872222219999900,135.243055599999000
-152084,3776044,-30760,0.0,20200104,6581580,L_426,33.922777779999900,133.951944400000000
-153386,3775545,-30690,0.0,20200104,6590665,L_427,33.917499999999900,133.938333300000000
-153072,3778223,-26360,0.0,20200104,7172444,L_428,33.941666669999900,133.939722200000000
-151021,3778330,-270,0.0,20200104,7174165,L_429,33.943888889999900,133.961666699999000
-147011,3775323,-29020,0.1,20200104,7175552,L_430,33.919444439999900,134.006944400000000
-156519,3772906,-25890,0.2,20200104,7403607,L_431,33.891944440000000,133.906666699999000
-152084,3776044,-30760,0.3,20200104,7415185,L_432,33.922777779999900,133.951944400000000
-151705,3774032,-26870,0.4,20200104,7420261,L_433,33.905000000000000,133.957500000000000
-158301,3787060,-27980,0.1,20200104,8005971,L_434,34.017499999999900,133.876944400000000
-162794,3776448,-33140,0.0,20200104,9195910,L_435,33.919722219999900,133.836666699999000
-162664,3766847,-34440,0.1,20200104,9201005,L_436,33.833888889999900,133.845277799999000
-166212,3767593,-27360,0.0,20200104,9202629,L_437,33.838333329999900,133.806666699999000
-196494,3782942,-31040,0.3,20200104,9423861,L_438,33.956111110000000,133.469999999999000
-196616,3782330,-30230,-0.1,20200104,10153245,L_439,33.950555559999900,133.469166699999000
-197677,3778835,-29030,-0.1,20200104,11092470,L_440,33.918611110000000,133.460555599999000
-199255,3781313,-27100,0.2,20200104,11093726,L_441,33.939722220000000,133.441666700000000
49324,3818435,-38420,-0.5,20200104,11512190,L_442,34.409166669999900,136.098333300000000
-158355,3766981,-31270,0.0,20200104,12060541,L_443,33.837777780000000,133.891388900000000
-163064,3765571,-30570,0.0,20200104,12061832,L_444,33.822222220000000,133.841944399999000
-158926,3768076,-32110,-0.2,20200104,12062985,L_445,33.847222219999900,133.884444400000000
-199898,3779621,-28180,-0.1,20200104,15241832,L_446,33.924166669999900,133.436111100000000
-198450,3781347,-31340,0.0,20200104,15491685,L_447,33.940555560000000,133.450277800000000
-194716,3781413,-29890,-0.1,20200104,16094780,L_448,33.943611109999900,133.490277800000000
-194716,3781413,-29890,0.0,20200104,16303740,L_449,33.943611109999900,133.490277800000000
-272614,3738914,-30210,-0.7,20200104,17162777,L_450,33.510277780000000,132.692499999999000
-200139,3779515,-29390,0.0,20200104,17193579,L_451,33.923055560000000,133.433611100000000
-199938,3779438,-27880,0.0,20200104,17193879,L_452,33.922499999999900,133.435833300000000
-197815,3779778,-28690,-0.1,20200104,17201595,L_453,33.926944440000000,133.458333299999000
-198212,3779310,-26090,-0.2,20200104,18111812,L_454,33.922499999999900,133.454444400000000
-199967,3778694,-29140,-0.1,20200104,18242061,L_455,33.915833329999900,133.436111100000000
-153568,3778909,-26670,-0.2,20200104,19315850,L_456,33.947499999999900,133.933888899999000
-198075,3778709,-25890,-0.2,20200104,19592810,L_457,33.917222219999900,133.456388900000000
-196638,3782394,-42130,0.1,20200104,21105060,L_458,33.951111109999900,133.468888899999000
-194716,3781413,-29890,0.1,20200104,21105360,L_459,33.943611109999900,133.490277800000000
-197965,3781249,-31780,0.2,20200104,21110165,L_460,33.939999999999900,133.455555599999000
743854,4807973,-24800,0.1,20200104,21195678,L_461,43.384999999999900,144.010555600000000
743316,4810394,-22940,-0.1,20200104,21482303,L_462,43.406944439999900,144.004999999999000
744444,4809724,-22550,0.2,20200104,23574991,L_463,43.400555560000000,144.018611099999000
170670,3884212,-37100,-0.6,20200105,452385,L_464,35.046944439999900,137.389722199999000
743513,4808053,-25700,-0.2,20200105,1223895,L_465,43.385833329999900,144.006388899999000
-196060,3780394,-27430,0.1,20200105,2294023,L_466,33.933611110000000,133.476666700000000
-201041,3779240,-28540,-0.3,20200105,2332290,L_467,33.920000000000000,133.424166700000000
-199758,3779766,-28680,0.1,20200105,2340034,L_468,33.925555559999900,133.437500000000000
-272433,3742136,-29440,-0.8,20200105,2433728,L_469,33.539166670000000,132.691666700000000
-153709,3792140,-35190,-0.6,20200105,3294057,L_470,34.065833329999900,133.922500000000000
-155312,3792128,-34150,-0.7,20200105,3315340,L_471,34.064722220000000,133.905277799999000
-156257,3789680,-23940,-0.5,20200105,3322622,L_472,34.042222219999900,133.896944399999000
-153817,3790968,-27390,-0.6,20200105,3331794,L_473,34.055277779999900,133.922222199999000
-149624,3792943,-27330,-0.5,20200105,3333807,L_474,34.075555559999900,133.965833300000000
-155036,3789781,-27590,-0.4,20200105,3351259,L_475,34.043888889999900,133.909999999999000
-151955,3789132,-27290,-0.1,20200105,3472268,L_476,34.039999999999900,133.943611099999000
-158163,3789409,-26560,-0.4,20200105,4202036,L_477,34.038611109999900,133.876666699999000
74458,3826367,-29590,-0.9,20200105,4592724,L_478,34.491111109999900,136.366944399999000
-200706,3779557,-28840,-0.3,20200105,5450335,L_479,33.923055560000000,133.427500000000000
-199753,3779144,-27840,-0.2,20200105,5450906,L_480,33.920000000000000,133.438055600000000
-194716,3781413,-29890,0.0,20200105,5462110,L_481,33.943611109999900,133.490277800000000
-163359,3767641,-33140,0.0,20200105,11391689,L_482,33.840555559999900,133.837222200000000
-159931,3770381,-30640,-0.2,20200105,11401561,L_483,33.867222220000000,133.871944399999000
-161479,3769713,-31440,-0.2,20200105,11403958,L_484,33.860277779999900,133.855833300000000
-166192,3766039,-27560,0.0,20200105,11405133,L_485,33.824444440000000,133.808055599999000
-160258,3767548,-33220,0.2,20200105,11412891,L_486,33.841666670000000,133.870555599999000
-158642,3767684,-36400,-0.3,20200105,11452560,L_487,33.843888890000000,133.887777800000000
-160081,3769336,-30580,-0.3,20200105,11453265,L_488,33.857777779999900,133.871111100000000
-160210,3771208,-28410,-0.4,20200105,11472398,L_489,33.874444439999900,133.868333299999000
-166458,3766306,-26980,-0.3,20200105,11472725,L_490,33.826666670000000,133.805000000000000
-161266,3770537,-31940,-0.3,20200105,11475898,L_491,33.867777779999900,133.857499999999000
-158449,3770464,-29700,-0.1,20200105,11483905,L_492,33.868888890000000,133.887777800000000
-158142,3767805,-30070,0.0,20200105,11491232,L_493,33.845277780000000,133.893055599999000
-160694,3763885,-31110,-0.3,20200105,12081690,L_494,33.808611110000000,133.868611100000000
-159553,3769486,-31750,-0.3,20200105,12083098,L_495,33.859444439999900,133.876666699999000
-165037,3768472,-33100,-0.2,20200105,12084633,L_496,33.846944440000000,133.818611099999000
-160131,3767881,-33300,-0.1,20200105,12091015,L_497,33.844722220000000,133.871666699999000
-158473,3769752,-30600,-0.4,20200105,12374920,L_498,33.862499999999900,133.888055600000000
-164170,3766797,-27610,-0.2,20200105,12380683,L_499,33.832500000000000,133.829166700000000
-161433,3767413,-33500,-0.4,20200105,12382110,L_500,33.839722219999900,133.858055600000000
-161818,3771537,-28360,-0.1,20200105,12383098,L_501,33.876388890000000,133.850833300000000
-159192,3769461,-30140,-0.3,20200105,12384309,L_502,33.859444439999900,133.880555600000000
741606,4810981,-26630,0.2,20200105,13311394,L_503,43.412777779999900,143.984166700000000
